MODELL	16	Obsolete form of model.
MODIST	16	A follower of fashion.
MODY	11	trendy; fashionable
MOGWAI	16	A kind of demon held to be harmful to humans.
MOHAR	11	The currency of the Kingdom of Nepal and adjoining parts of Videha from the late 17th century until 1932, subdivided into dams.
MOHOS	11	plural of moho
MOIO	11	A traditional Portuguese dry measure, equal to about 0.78–1.15 m³ at different places and times.
MOIR	11	A surname.
MOISHE	16	A male given name from Yiddish.
MOISTS	16	third-person singular simple present indicative of moist
MOJI	11	Clipping of emoji.
MOKI	11	Alternative form of Moqui.
MOKPO	11	A city in South Jeolla Province, South Korea.
MOLEY	11	Pertaining to, full of, or characteristic of moles (burrowing insectivores).
MOLIDS	16	plural of molid
MOMME	11	A unit of weight (3.75 grams) used for pearls, paper, and silk.
MONALS	16	plural of monal
MONON	11	A township and town therein, in White County, Indiana, United States.
MONTER	16	A surname.
MOOB	11	A plump or untoned breast on a man.
MOPAN	11	A Mayan language spoken in Belize and Guatemala.
MORAGA	16	A town in Contra Costa County, California, United States, known as a college town.
MORANE	16	The uninhabited, southernmost atoll of the Tuamotu archipelago, French Polynesia.
MORAT	11	An ancient drink resembling mead, made with mulberries.
MOTOS	11	Acronym of member of the opposite sex.
MOULE	11	A surname.
MOULES	16	A surname, a variant of Moule.
MOXA	11	A woolly material obtained from the dried leaves of an Asian species of mugwort, such as Artemisia argyi, as used in moxibustion.
MOYEN	11	Intercession; intervention.
MOYLAN	16	A surname from Irish.
MPA	11	Initialism of Motion Picture Association.
MPD	11	Initialism of Manila Police District.
MRF	11	Initialism of materials recovery facility (or materials reclamation facility, materials recycling facility, multi-reuse facility): a waste recycling plant.
MRNG	11	Abbreviation of morning.
MRPS	11	plural of MRP
MRSA	11	Initialism of methicillin-resistant Staphylococcus aureus; a bacterium responsible for serious infections.
MRU	11	The station code of Matunga Road railway station in India.
MSAS	11	plural of MSA
MSP	11	Initialism of Message Send Protocol.
MSR	11	Initialism of molten salt reactor.
MSTH	11	Abbreviation of mesothorium.
MTC	11	Abbreviation of Coordinated Mars Time.
MTD	11	Initialism of maximum tolerated dose.
MTH	11	Abbreviation of month.
MTL	11	Abbreviation of Montreal.
MUA	11	Initialism of make-up artist.
MUCHES	16	plural of Much
MUDPOT	16	A type of acidic hot spring, or fumarole, with a limited amount of water.
MUJIKS	16	plural of mujik
MULATO	16	a chili pepper (Capsicum annuum), related to the poblano and usually sold dried.
MUNDO	11	A surname.
MUNDTS	16	plural of Mundt
MUP	11	Initialism of minimum unit pricing.
MURAD	11	Alternative form of Murat.
MURAS	11	plural of Mura
MURED	11	simple past and past participle of mure
MURID	11	Of or belonging to the family Muridae.
MURIDS	16	plural of murid
MUTA	11	Alternative form of mootah (“marijuana”).
MVT	11	Initialism of mean value theorem.
MYRT	11	A diminutive of the female given name Myrtle.
NAAS	11	A town in County Kildare, in eastern Ireland.
NABAL	11	a long, straight, valveless brass trumpet used in the traditional music of Korea
NABK	11	Either of two thorny shrublike trees, of the genus Ziziphus, from North Africa and the Middle East; Ziziphus spina-christi is supposed to be the plant from which Christ's crown of thorns was made.
NABOR	11	A surname from Spanish.
NACHAS	16	Alternative form of naches.
NAGOR	11	The bohor reedbuck, Redunca redunca.
NAHAL	11	Synonym of wadi.
NAHANT	16	A town on a peninsula in Essex County, Massachusetts, United States.
NAHOOR	16	Alternative form of nayaur.
NAIB	11	A deputy.
NAIN	11	A grandmother.
NAIT	11	To refuse; deny; disclaim.
NAK	11	A negative ACK; a response indicating that a message was not fully received, or that there was a problem with the message.
NAKER	11	A small drum, of Arabic origin, and the forebear of the European kettledrum.
NAKS	11	plural of nak
NALLA	11	Alternative form of nullah.
NAMBE	11	Alternative spelling of Nambé.
NANDI	11	A bull used as a mount by the god Shiva, or a representation of this bull.
NANGA	11	A simple wooden harp or zither used in central and eastern Africa.
NANGAS	16	plural of nanga
NANOID	16	Dwarf-like; dwarfish; a pygmy.
NAOMIE	16	A female given name from Hebrew.
NAPER	11	A surname.
NAPOO	11	Finished, dead, no more, gone; non-existent.
NAPUS	11	plural of napu
NARAKA	16	The underworld or Hell according to Hinduism, Sikhism, Jainism and Buddhism, where souls are sent for the expiation of their sins.
NARDI	11	A surname from Italian.
NARDOS	16	plural of Nardo
NARO	11	A surname from Italian.
NARON	11	A surname.
NARP	11	A shirt.
NARVA	11	A city and municipality of Estonia.
NARVIK	16	A town and municipality in Ofoten district, Nordland, Norway.
NASHIM	16	The third order of the Mishnah (also of the Tosefta and Talmud), containing family law.
NASROL	16	sodium symphorol
NATTO	11	A traditional Japanese food product made from fermented soybeans.
NAUR	11	Pronunciation spelling of no, representing Australian English.
NAUSET	16	A member of a Native American tribe who lived in Cape Cod, Massachusetts, east of Bass River and lands occupied by the Wampanoag.
NAVIS	11	A surname from Dutch.
NAYAUR	16	The bharal or blue sheep, Pseudois nayaur.
NAZGUL	16	An evil force which heedlessly destroys everything in its path, and appears like a horseman dressed all in black.
NAZIR	11	The custodian of a waqf, or Islamic endowment.
NCCS	11	plural of NCC
NEAGH	11	Lough Neagh
NEANIC	16	Relating to youth or the early stages.
NECS	11	plural of NEC
NEERA	11	A sweet sap extracted from the inflorescence of various species of toddy palm and widely consumed in India and other Asian countries, sometimes fermented to produce toddy.
NEETS	11	plural of NEET
NEGRITO	30	Either of two species of bird in the genus Lessonia.
NEIGER	16	A surname from German.
NELMA	11	inconnu, sheefish (Stenodus nelma)
NELMAS	16	plural of nelma
NELSE	11	A locality in the Shire of East Gippsland, eastern Victoria, Australia.
NEMES	11	A headcloth worn by pharaohs.
NEMURO	16	A city and subprefecture of Hokkaido Prefecture, Japan.
NERAL	11	citral
NERINE	16	Any of various plants of the genus Nerine, native to South Africa, used ornamentally, and toxic to many mammals.
NERONI	16	A surname.
NERVAL	16	Of or relating to nerves.
NESH	11	Soft; tender; sensitive; yielding.
NESO	11	A moon of Neptune.
NESTIN	16	A type VI intermediate filament (IF) protein, expressed mostly in nerve cells where it is implicated in the radial growth of the axon.
NETA	11	A politician.
NETE	11	In Ancient Greek musical theory, the highest-pitched fixed note in the farther tetrachord on a lyre, always pitched a perfect fourth above the paramese, with two movable notes between them, the trite (lower in pitch) and the paranete (higher in pitch). The paramese was higher-pitched than the mese (the highest-pitched fixed note in the nearer tetrachord on a lyre) by a ratio of 9:8.
NETTOP	16	A small, inexpensive, low-power desktop computer.
NEVEL	11	Alternative form of nebel
NEWIES	16	plural of newie
NGAI	11	Any of three Chinese surnames of Cantonese origin, used primarily in Hong Kong.
NGAIOS	16	plural of ngaio
NGAN	11	A surname from Cantonese.
NGEN	11	An East Santo language spoken on Espiritu Santo in Vanuatu.
NICEA	11	Alternative form of Nicaea (“Iznik”).
NICKIE	16	A female given name.
NICKO	11	A diminutive of the male given name Nicholas.
NIDIFY	16	To make a nest.
NIDS	11	Abbreviation of network intrusion detection system.
NIEDER	16	A surname from German.
NIGRE	11	In soapmaking, the lower layer of liquid produced by pitching, which contains most of the impurities.
NIGS	11	plural of nig
NII	11	A Soviet scientific research institute.
NILGAU	16	Alternative form of nilgai.
NILOTS	16	plural of Nilot
NILUS	11	Obsolete form of Nile.
NINH	11	A surname from Vietnamese.
NINPO	11	ninjutsu
NINUS	11	the eponymous founder of the Babylonian city Nineveh
NIOBES	16	plural of Niobe
NIOBIC	16	Relating to niobium.
NIPPERKIN	30	A small cup or other vessel, of perhaps 1/8 pint in volume.
NIPSY	11	Synonym of trap ball.
NIQABS	16	plural of niqab
NITH	11	A river in south-west Scotland, mainly in Dumfries and Galloway council area; in full, the River Nith.
NITTA	11	A tropical tree of the genus Parkia, having edible pods and seeds, especially Parkia filicoidea or Parkia biglobosa.
NITTER	16	A louse that deposits nits on horses.
NIU	11	A tall pole with yardarms from which hung ropes, circled by worshippers in the Pai Mārire religious movement.
NIXERS	16	plural of nixer
NKS	11	plural of NK
NKY	11	Abbreviation of Northern Kentucky.
NLT	11	Initialism of New Living Translation.
NOAC	11	Initialism of novel oral anticoagulant.
NOCAKE	16	Indian corn parched and pounded into meal (powder), used as food by Native Americans, sometimes mixed with maple sugar.
NOCE	11	A surname from Italian.
NOEMA	11	The perceived as perceived
NOGOER	16	Alternative form of no-goer.
NOIDS	11	plural of NOID
NOING	11	present participle and gerund of no
NOLET	11	A surname from French.
NOMIAL	16	A name or term.
NOMMED	16	simple past and past participle of nom
NONGAY	16	Not gay (homosexual)
NONIC	11	Describing a polynomial that has 9 as the highest exponent of its terms.
NONMAN	16	One who is not a man.
NONNAT	16	The whitebait of certain Mediterranean fish.
NONNIE	16	Alternative form of nonny.
NONOIL	16	Not of or pertaining to oil.
NONOP	11	Alternative form of non-op.
NOONED	16	simple past and past participle of noon
NOOS	11	Alternative form of nous.
NOOSA	11	A local government area in the Sunshine Coast region, Queensland, Australia; in full, the Shire of Noosa.
NOPING	16	present participle and gerund of nope
NORCAL	16	The northern half of the state of California, generally split from Socal by the Tehachapi mountain range.
NORDEN	16	Various places, including:
NORIC	11	Of or relating to the ancient region of Noricum.
NORO	11	A male given name from Japanese.
NOROSE	16	Alternative form of Nowruz.
NORROY	16	The most northern of the English kings-of-arms, whose jurisdiction lay north of the Trent. Since 1943, the jurisdiction is Norroy and Ulster.
NORTES	16	plural of Norte
NOSIES	16	plural of nosie
NOTT	11	Bald.
NOVELA	16	A Latin American soap opera.
NOVENE	16	Relating to, or dependent on, the number nine; novenary.
NOWISH	16	About now; almost immediately.
NOXA	11	Anything that exerts a harmful influence, such as trauma, poison, etc.
NOXAE	11	plural of noxa
NOYL	11	Archaic form of noil.
NPE	11	Initialism of null pointer exception.
NPT	11	Initialism of national pipe thread.
NPU	11	Initialism of neural processing unit.
NRAB	11	National Railway Adjustment Board.
NRM	11	Initialism of new religious movement.
NRML	11	Abbreviation of normal.
NRTS	11	plural of NRT
NSE	11	Initialism of native speakers' English.
NSL	11	Initialism of national speed limit.
NSOS	11	plural of NSO
NSTD	11	Abbreviation of nonstandard.
NTA	11	Initialism of National Tax Agency (of Japan), the Japanese government agency that collects taxes and enforces tax law.
NUBI	11	A gewog of Trongsa District, Bhutan.
NUBUCK	16	A type of brushed, soft calf leather, similar to suede. Differs from suede in that while suede is created from the flesh (inner) side of a hide, nubuck is created using the grain (outer) side, giving it added strength and durability.
NUCHAE	16	plural of nucha
NUCI	11	A village in Vasilați, Călărași County, Romania.
NUCULE	16	A section of a compound fruit; a nutlet; a small nut.
NUK	11	The sound of a pacifier being suckled on.
NULLER	16	An optical device that uses destructive interference to cancel out a strong light source, such as a star.
NUNDA	11	A number of places in the United States:
NUPE	11	An ethnic group native to the Middle Belt of Nigeria.
NURLS	11	plural of nurl
NURMES	16	A town and municipality of North Karelia, Finland.
NUTANT	16	nodding, drooping
NVH	11	Initialism of noise, vibration, and harshness.
NWG	11	Initialism of Northumbrian Water Group.
NYLUND	16	A surname from Swedish.
NYSC	11	Initialism of National Youth Service Corps.
OASEAN	16	Of or relating to an oasis.
OASI	11	Initialism of old age and survivors insurance.
OBANDO	16	A municipality of Bulacan, Philippines.
OBANGS	16	plural of obang
OBB	11	Abbreviation of obbligato.
OBDT	11	Abbreviation of obedient, at one time used in correspondence.
OBEX	11	A small, crescentic fold of white matter that covers the inferior angle of the floor of the fourth ventricle.
OBOLO	11	An old copper coin of the Ionian Islands.
OBOLOS	16	Alternative form of obolus.
OBT	11	Initialism of orange baboon tarantula.
OBTS	11	plural of OBT
OBVS	11	Clipping of obviously.
OCHREA	16	Alternative form of ocrea.
OCOTE	11	Any of various pine trees of Latin America.
OCRACY	16	Any of various forms of government or rule as designated by words ending in -ocracy.
OCRAS	11	plural of ocra
OCRE	11	Obsolete spelling of okra.
OCRES	11	plural of ocre
OCTALS	16	plural of octal
OCTIC	11	Of the eighth degree or order.
ODELETS	40	plural of odelet
ODOMS	11	plural of Odom
ODUM	11	Synonym of mvule ("a tree of species Milicia excelsa")
OELLA	11	An old mill town and historic district in Baltimore County, Maryland, United States.
OFFLET	16	A pipe to drain or let off water.
OGAMS	11	plural of ogam
OGAWA	11	A surname from Japanese.
OGHAMS	16	plural of ogham
OGLIO	11	Archaic form of olio.
OHANA	11	An extended Hawaiian family unit.
OHASHI	16	A surname from Japanese.
OHD	11	Initialism of Old High Dutch.
OHEL	11	A structure erected over the grave of a great and righteous person.
OHELO	11	A small red or yellow berry growing on the shrub Vaccinium reticulatum of volcanic parts of the Hawaiian islands of Hawaii and Maui, or the shrub itself.
OHG	11	Initialism of Old High German.
OHIA	11	Either of two flowering trees of the myrtle family, especially
OHING	11	present participle and gerund of oh
OHRID	11	A city in southwestern North Macedonia.
OICH	11	A short river in the Great Glen, between Loch Oich and Loch Ness, Highland council area, Scotland.
OICS	11	plural of OIC
OILERY	16	The business of producing oil from plants or animals.
OILLET	16	A round hole or circle with which an opening for an arrowslit terminates.
OISIN	11	A male given name from Irish, variant of Ossian.
OKADA	11	A surname from Japanese.
OKRENT	16	A surname from Polish.
OKRO	11	Alternative form of okra.
OLAVII	16	King and patron saint of Norway (995-1030)
OLENEK	16	Alternative form of Olenyok.
OLI	11	A diminutive of the male given name Oliver.
OLIVAS	16	A surname from Spanish.
OLLAV	11	Alternative form of ollamh.
OLLAVE	16	Alternative spelling of ollamh.
OLLER	11	A surname.
OLMEDA	16	A surname from Spanish.
OLMS	11	plural of olm
OLO	11	A highly saturated impossible color shade of blue-green produced by directly stimulating the "m" ("green") cone cells, approximating the below
OLONA	11	The flowering plant Touchardia latifolia, endemic to Hawaii.
OLP	11	Initialism of ordinary language philosophy.
OMAK	11	The commercial center and largest city of Okanogan County, Washington.
OMARI	11	A male given name from Arabic.
OMDEH	11	Obsolete form of omda.
OMEO	11	A town in the Shire of East Gippsland, eastern Victoria, Australia.
OMID	11	A transliteration of the Persian male given name امید (omid).
OMPA	11	Abbreviation of octamethylpyrophosphoramide.
OMT	11	Initialism of O-MethylTransferase.
ONAGA	11	Longtail snapper (Etelis coruscans), a species of ray-finned fish.
ONBALL	16	In the midfield positions.
ONCA	11	Initialism of Ontario Court of Appeal.
ONEBAG	16	To travel with only one bag, especially a carry-on bag
ONGE	11	One of the Andamanese indigenous peoples of the Andaman Islands.
ONIUM	11	Any cation derived by the addition of a proton to the hydride of any element of the nitrogen, chalcogen or halogen families.
ONJ	11	Abbreviation of osteonecrosis of the jaw.
ONKOS	11	A high ornate headdress worn by the performers of Greek tragedy.
ONN	11	A surname.
ONSEN	11	A (Japanese) hot spring.
ONST	11	once
ONYA	11	good on you
ONZA	11	A traditional Spanish unit of mass, equivalent to about 28.76 g.
OOD	11	Initialism of object-oriented design.
OOK	11	Used to represent the sound of the cry of an ape or monkey.
OOMS	11	plural of oom
OONTS	11	plural of oont
OORIAL	16	Alternative form of urial.
OPAS	11	plural of opa
OPATA	11	An indigenous people of northern Sonora.
OPHIC	11	Relating to snakes.
OPHISM	16	The doctrines and rites of the Ophites.
OPHITE	16	Any of various rocks having snake-like markings, such as a mottled greenish porphyry.
OPIS	11	plural of OPI
OPM	11	Initialism of Office of Personnel Management.
OPN	11	Initialism of omnipause neuron.
OPPY	11	Optimist (dinghy)
OPTANT	16	A person who lives in a region undergoing a change of sovereignty and thus may choose between retaining their old citizenship or opting for the citizenship of the new sovereignty.
OPTERS	16	plural of opter
ORAON	11	Synonym of Kurukh.
ORBY	11	having characteristics of an orb
ORCIN	11	The organic compound 3,5-dihydroxytoluene, found in many lichens and synthesizable from toluene.
ORDA	11	A political and military organizational structure used by Turkic and Mongol peoples, sometimes referred to as a horde.
OREXIS	16	The affective and conative character of mental activity as contrasted with its cognitive aspect; the appetitive aspect of an act; desire, appetite.
ORFORD	16	A number of places:
ORGAL	11	Obsolete form of argol.
ORGIA	11	plural of orgion
ORIGAN	16	Alternative form of oregano (“wild marjoram, Origanum vulgare”).
ORIOL	11	A surname.
ORTOL	11	A particular chemical used as a photographic developer.
OSD	11	Initialism of Office of the Secretary of Defense.
OSHIMA	16	A surname from Japanese.
OSIERY	16	A willow plantation.
OSM	11	awesome; like OK, can be used to express enthusiastic approval.
OSMATE	16	Any salt of osmic acid.
OSMICS	16	The scientific study of smells.
OSONE	11	any 1,2-ketoaldose, especially one derived by hydrolysis of an osazone
OSSOFF	16	A surname.
OSTIAN	16	Of the ancient Italian town of Ostia.
OSTRO	11	A southerly Mediterranean wind.
OTAKI	11	A town in Kapiti Coast district, Wellington region, New Zealand.
OTHIN	11	Archaic form of Odin.
OTIRA	11	A small settlement on the West Coast, South Island, New Zealand, on the Otira River and near the Otira Tunnel.
OTON	11	A municipality of Iloilo, Philippines.
OTTA	11	Flour.
OTW	11	Initialism of on the way.
OUDE	11	Dated form of Awadh.
OUL	11	Alternative form of ould.
OUPHES	16	plural of ouphe
OUPHS	11	plural of ouph
OURARI	16	curare
OUREBI	16	Alternative form of oribi (“type of antelope”) (Ourebia ourebi)
OURIE	11	Chill; having the sensation of cold; drooping; shivering.
OUSIA	11	The essential nature or ‘substance’ of God, often as contrasted to the ‘energies’ (external actions and influences) through which he is manifest.
OUTSKI	16	To ski better than; to surpass in skiing.
OUTTOP	16	Alternative form of out-top.
OUVRE	11	Misspelling of oeuvre.
OVEST	11	The mast and acorns of the oak; the turn-out.
OVULA	11	plural of ovulum
OWINGS	16	That which is owed; debt.
OWLER	11	The alder tree.
OWO	11	Initialism of oral without: in prostitution, signifies performing oral sex without using a condom.
OXENS	11	plural of ox
OXERS	11	plural of oxer
OXID	11	Obsolete form of oxide.
OXSKIN	16	The hide of an ox.
OXYL	11	A compound or radical bound to an oxygen by a single bond
OYLET	11	Alternative spelling of oillet.
OZONER	16	A drive-in movie theater.
PAAN	11	A psychoactive preparation of betel leaf combined with areca nut and/or cured tobacco, chewed recreationally in Asia; such a preparation served wrapped in the leaf.
PACAY	11	A Peruvian leguminous tree, Inga feuilleei, cultivated for its large white edible pods.
PACHAS	16	plural of pacha
PACI	11	Clipping of pacifier.
PADAS	11	plural of pada
PAGNE	11	A length of wax-print fabric made in West Africa, worn as a single wrap or made into other clothing, and serving as a form of currency.
PAHAS	11	plural of paha
PALAK	11	Spinach or similar greens (including Amaranthus species and Chenopodium album).
PALEAE	16	plural of palea
PALINS	16	plural of Palin
PALLA	11	A traditional Tuscan ball game played in the street.
PALLIA	16	plural of pallium
PALOLO	16	palolo worm
PALTA	11	An extinct language of the Ecuadorian Amazon.
PAMIRI	16	Of or relating to Pamir.
PANEER	16	A soft, non-matured, Indian cheese.
PANINO	16	A type of grilled sandwich made of a small loaf of bread, cut horizontally, filled with meat such as salami or ham, cheese or other food.
PANUNG	16	A traditional Thai garment, a long strip of cloth wrapped around the waist, reaching below the knees, and sometimes passed between the legs and tucked at the back.
PARADO	16	A barangay of Dingras, Ilocos Norte, Philippines.
PARAMO	16	A treeless grassland ecosystem covering extensive high areas of equatorial mountains, especially in South America.
PARAN	11	A latitude where, at some longitude at a given moment in time, two celestial bodies (or mathematical points, or any such bodies'/points' projections onto the ecliptic) were simultaneously one on the horizon and the other at its highest in the sky (culminating) or lowest below the horizon.
PARDI	11	Obsolete form of pardie.
PAREUS	16	plural of pareu
PARIAN	16	A native or inhabitant of Paros.
PARLES	16	plural of parle
PAROLS	16	plural of parol
PASHM	11	The raw unspun wool of the Cashmere goat.
PASQUA	16	A surname from Italian.
PATHIC	16	Synonym of bottom: a passive usually-male partner in homosexual anal intercourse.
PATHOL	16	Abbreviation of pathology.
PATOLA	16	A double ikat, usually silk, from Gujarat, western India.
PATTA	11	Alternative form of pata (“type of sword”).
PATTES	16	plural of patte
PATU	11	A Maori club or pounder.
PAUSAL	16	Relating to a pausa
PAV	11	Clipping of pavilion.
PAVA	11	Abbreviation of pelargonic acid vanillylamide.
PAVIAN	16	Of or relating to Pavia.
PAVLO	11	A transliteration of the Ukrainian male given name Павло (Pavlo)
PAWERS	16	plural of pawer
PAYED	11	Obsolete spelling of paid.
PAYSAS	16	plural of paysa
PBY	11	Abbreviation of probably.
PCE	11	Initialism of perchloroethylene.
PCI	11	Initialism of Peripheral Component Interconnect, a type of expansion slot on a motherboard.
PCO	11	Initialism of posterior capsular opacification.
PCOS	11	Initialism of polycystic ovary syndrome.
PDBS	11	plural of PDB
PDI	11	Initialism of pre-delivery inspection.
PEACED	16	simple past and past participle of peace
PEDEE	11	Alternative form of Pee Dee.
PEDIR	11	Archaic form of Pidie (“a regency of Indonesia”).
PEDOS	11	plural of pedo
PEENAR	16	a penis
PEEPAW	16	Synonym of papa (“father”).
PEGASI	16	plural of Pegasus.
PEGGER	16	A person who pegs (in any sense).
PEGLER	16	A surname.
PEGU	11	Dated form of Bago.
PEINE	11	Pain or punishment.
PELITE	16	A sedimentary rock containing very fine particles.
PELLY	11	A surname transferred from the given name.
PELTAE	16	plural of pelta
PELTON	16	A village and civil parish in County Durham, England (OS grid ref NZ2553).
PENCEL	16	A small pennon; a little banner, flag, or streamer.
PENDLE	16	A local government district with borough status in Lancashire, England.
PENGE	11	(typically penge flaw or penge error) a printing flaw on early Australian stamps where the c in pence appeared like the letter g.
PENGOS	16	plural of pengo
PENING	16	present participle and gerund of pene
PENTS	11	plural of pent
PEPITO	16	A sandwich of Spanish origin and popular in Latin America, made with beef, pork, or chicken.
PERAK	11	A state in western Malaysia. Capital: Ipoh.
PERCHE	16	A former province in northwestern France, corresponding to the modern departments of Orne, Eure, Eure-et-Loir, Loir-et-Cher and Sarthe.
PERIM	11	A volcanic island in the Strait of Mandeb at the south entrance into the Red Sea, off the south-west coast of Yemen.
PERINO	16	A surname from Italian.
PERSIS	16	A region of ancient Iran in its southwest; modern Fars province.
PETTO	11	Only used in in petto
PFDS	11	plural of PFD
PFS	11	Initialism of perfect forward secrecy.
PHACO	11	Clipping of phacoemulsification.
PHARES	16	plural of phare
PHARMS	16	plural of pharm
PHARO	11	A pharos; a lighthouse.
PHB	11	Initialism of pointy-haired boss, an incompetent micromanager.
PHENE	11	Benzene.
PHENES	16	plural of phene
PHENIX	16	Archaic spelling of phoenix.
PHILOS	16	plural of philo
PHOCAL	16	Pertaining to seals
PHRASY	16	wordy; verbose
PHY	11	An electronic circuit implementing the physical layer of the OSI model.
PICH	11	A surname from Khmer.
PICOS	11	The Picos de Europa
PICTON	16	A placename:
PIELET	16	A little pie.
PIERED	16	Furnished with piers.
PILAUS	16	plural of pilau
PILAV	11	pilaf, in Turkish cuisine
PILUM	11	A Roman military javelin.
PIMAN	11	Belonging to a group of languages within the Uto-Aztecan family that are spoken by ethnic groups (including the Pima) from Arizona in the north to Durango, Mexico in the south.
PIMOLA	16	An olive stuffed with a kind of sweet red pepper, or pimiento.
PINARD	16	A surname from French originating in France.
PINI	11	A surname from Italian.
PINIC	11	Of or pertaining to the pine; obtained from the pine.
PINOS	11	A surname from Catalan.
PINULE	16	One of the sights of an astrolabe.
PIOT	11	Alternative form of piet.
PIRL	11	To twist or wind, especially into a cord or braid etc.
PIRNS	11	plural of pirn
PIST	11	Obsolete spelling of pissed (simple past and past participle of piss).
PITO	11	A type of beer made from fermented millet or sorghum in parts of West Africa.
PIUPIU	16	A grass skirt with long fringes worn by the Maori for traditional performances.
PKTS	11	plural of pkt
PLACET	16	A vote of assent, as of the governing body of a university, an ecclesiastical council, etc.
PLANAS	16	A surname from Catalan.
PLAUD	11	To applaud.
PLEWS	11	plural of plew
PLI	11	Initialism of pragmatic language impairment.
PLOAT	11	To pluck or strip off.
PMI	11	Initialism of plus, minus, interesting (used to categorize ideas in a discussion)
PMSED	11	simple past and past participle of PMS
PMSING	16	present participle and gerund of PMS
PNYX	11	A hill in Athens west of the Acropolis with a stone platform and steps set into its side, which was used as the meeting place of the democratic assembly in Ancient Greece.
PODO	11	Any of various trees of the genus Afrocarpus or Podocarpus.
POETES	16	plural of poete
POGES	11	plural of poge
POLEIS	16	plural of polis
POLSCI	16	Abbreviation of political science.
POLUS	11	The personification of the celestial axis around which the heavens revolve, and the Titan of intelligence.
POMMES	16	plural of pomme
PONGOS	16	plural of pongo
POOFY	11	Of or pertaining to something that is puffy, filled with air, inflated.
POOK	11	A barangay of Tayabas, Quezon, Philippines.
POOKAS	16	plural of pooka
POONAH	16	Archaic form of Pune.
POPERA	16	A crossover genre combining elements of pop music and classical opera.
PORCA	11	Obsolete form of Purakkad.
PORCHE	16	A surname.
PORIA	11	plural of porion
PORO	11	A municipality of Cebu, Philippines.
POSAS	11	A surname from Catalan.
POTE	11	To push, thrust.
POTED	11	simple past and past participle of pote
POTES	11	plural of pote
POTI	11	A port city in the region of Samegrelo-Zemo Svaneti, Georgia, located on the eastern Black Sea coast; built near the site of the ancient Greek colony of Phasis.
POTING	16	present participle and gerund of pote
POTOO	11	Any species of the family Nyctibiidae within the order Nyctibiiformes related to the nightjars (order Caprimulgiformes), and found from southern Mexico to southern Brazil.
POY	11	A support structure.
POZNAN	16	The capital and largest city of Greater Poland Voivodeship, west-central Poland.
PPDS	11	plural of PPD
PPH	11	Alternative form of PP&H.
PPI	11	Initialism of producer price index.
PPLS	11	plural of PPL
PPMS	11	plural of PPM
PPOS	11	plural of PPO
PPT	11	Initialism of parts per trillion.
PRAAM	11	Alternative form of pram (“flat-bottomed boat”).
PRAD	11	A horse.
PRATAL	16	Growing in meadows or luxuriant herbage.
PREDS	11	plural of pred
PREET	11	A male given name from Sanskrit used in India.
PREGGO	16	Pregnant.
PREMAN	16	A member of an organized criminal gang in Indonesia.
PREMIA	16	plural of premium
PRESTE	16	Obsolete form of priest
PRINZ	11	A surname from German.
PRK	11	Initialism of People’s Republic of Kampuchea.
PROME	11	Former name of Pyay, Myanmar.
PROSO	11	Panicum miliaceum, a grass used as a crop.
PROSS	11	A prostitute.
PROSSY	16	prostitute
PROTS	11	plural of Prot
PROUT	11	A surname.
PRR	11	Initialism of pattern recognition receptor.
PRUNT	11	A small piece of glass fused to the main body of a piece of glasswork and then shaped or pressed, for decoration
PSE	11	Initialism of personal and social education.
PSHA	11	Dated form of pshaw.
PSION	11	The psi-meson, a sub-atomic particle.
PSL	11	Initialism of parallel slalom.
PSM	11	Initialism of professional scrum master.
PSORA	11	A cutaneous disease, especially psoriasis, scabies, or mange.
PSORIC	16	Of or pertaining to psora.
PTERON	16	A peristyle raised on a podium, differing from an ordinary peristyle raised only on a stylobate.
PTH	11	Initialism of plated through-hole.
PTOS	11	plural of PTO
PTR	11	Abbreviation of pointer.
PUELLA	16	Ellipsis of puella aeterna.
PUERTA	16	A surname.
PUFT	11	To puff.
PULIK	11	plural of Puli
PULLI	11	plural of pullus
PUNAS	11	plural of puna
PUNKA	11	Alternative spelling of punkah.
PUNO	11	A province, department, and administrative region in southeastern Peru. Capital: Puno.
PUNTOS	16	plural of punto
PUPIN	11	A surname
PUPUSA	16	A thick, hand-rolled maize tortilla.
PURGEE	16	The victim of a purge.
PURIRI	16	Vitex lucens, an evergreen tree endemic to New Zealand.
PURO	11	A cigar, especially one made with tobacco from a single country.
PURRY	11	Inclined to purr; purring.
PURS	11	plural of pur
PUSHTU	16	Alternative spelling of Pashto.
PUTER	11	Clipping of computer
PUY	11	Any of several cone-shaped hills in the Auvergne, France that are the remains of extinct volcanos.
PUYA	11	Any of a group of books written in the Old Manipuri language, mostly sacred to Sanamahism.
PVP	11	Initialism of polyvinyl pyrrolidone.
PWND	11	simple past and past participle of pwn
PWNING	16	present participle and gerund of pwn
PYAL	11	Alternative form of pial (“raised platform”).
PYALS	11	plural of pyal
PYES	11	plural of pye
PYMS	11	plural of Pym
PYRRHA	16	The wife of Deucalion.
QATS	11	plural of qat
QBALL	11	Synonym of Qcumber.
QERE	11	In the liturgical use of the Tanakh, a spoken reading that diverges from the written word (the ketiv); an indication of such a reading.
QLTY	11	Abbreviation of quality.
QPOC	11	Abbreviation of queer person of color.
QQED	11	Initialism of quenched quantum electrodynamics.
QRP	11	Initialism of queen retinue pheromone.
